,route_name,route_ID,type_string,sector_ID,parent_sector,parent_loc,num_votes,adjusted_num_votes,mean_rating,median_rating,mode_rating,RQI_mean,RQI_median,ARQI_mean,ARQI_median,nopm_YDS,YDS_rank,safety,state
30082,Crimp or Wimp,107722442,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",8,11.34703440753035,2.125,2.1,2.0,1.859375,1.8375000000000001,1.937726398486131,1.9149296173274708,5.10c,104,,Oregon
30083,Blue-Tailed Skink,107984552,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",8,11.34703440753035,2.625,2.5,2.0,2.296875,2.1875,2.3936620216593383,2.2796781158660364,5.10c,104,,Oregon
30084,Wanderer,107724729,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",5,5.890972647256811,1.4,1.3333333333333333,1.0,1.1199999999999999,1.0666666666666667,1.162348243010104,1.1069983266762895,5.6,63,,Oregon
30085,Mountain Ears Route,107721196,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",3,3.534583588354087,2.0,2.0,2.0,1.3333333333333335,1.3333333333333335,1.4341624833573905,1.4341624833573905,5.6,63,,Oregon
30086,Bat Crack,107304025,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",30,35.34583588354087,2.533333333333333,2.5666666666666664,3.0,2.448888888888889,2.481111111111111,2.4616605812252694,2.494050852030865,5.6,63,,Oregon
30087,Spring Fever,107763825,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",25,30.151850069739915,3.0,3.0,3.0,2.88,2.88,2.9005036177527703,2.9005036177527703,5.9,93,,Oregon
30088,Special Delivery,107984548,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",11,13.266814030685563,2.727272727272727,2.75,3.0,2.4793388429752063,2.5,2.5217016895718394,2.5427158703182715,5.9,93,,Oregon
30089,Something Else,107724763,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",4,4.824296011158387,1.25,1.1666666666666667,1.0,0.9375,0.875,0.9908948378978395,0.9248351820379836,5.9,93,,Oregon
30090,Maid in the Shade,107763854,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",13,15.678962036264757,2.923076923076923,2.9166666666666665,3.0,2.698224852071006,2.6923076923076925,2.73664385969454,2.7306424477215256,5.9,93,,Oregon
30091,Iron Cross,107984556,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",5,6.030370013947984,2.2,2.25,2.0,1.7600000000000002,1.8,1.8351799317601583,1.876888566572889,5.9,93,,Oregon
30092,Face the Facts,107722349,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",4,4.824296011158387,2.0,2.0,2.0,1.5,1.5,1.5854317406365432,1.5854317406365432,5.9,93,,Oregon
30093,Fab Slab,107724704,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",12,14.47288803347516,2.6666666666666665,2.357142857142857,2.0,2.444444444444444,2.1607142857142856,2.482414106949575,2.194276755250071,5.9,93,,Oregon
30094,Deep Impact,107722495,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",6,7.23644401673758,2.5,2.5,2.0,2.0833333333333335,2.0833333333333335,2.1545264505304527,2.1545264505304527,5.9,93,,Oregon
30095,Lorraine,106884753,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",13,22.024766681795185,2.923076923076923,2.95,3.0,2.698224852071006,2.723076923076923,2.7903591982851763,2.8160598751114874,5.10d,106,,Oregon
30096,Learning to Fly,107984545,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",4,6.7768512867062105,2.5,2.5,1.0,1.875,1.875,2.13109711365452,2.13109711365452,5.10d,106,,Oregon
30097,By Hook or by Crook,107722364,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",9,15.247915395088974,2.888888888888889,2.9166666666666665,3.0,2.567901234567901,2.592592592592592,2.6994276534324446,2.7253836885616027,5.10d,106,,Oregon
30098,A Few Tense Moments,107721172,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",1,1.6942128216765526,2.0,2.0,2.0,0.0,0.0,0.8195107636944645,0.8195107636944645,5.10d,106,,Oregon
30099,Welcome to Spring Mountain (Direct Start),107721236,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",2,3.200668059095047,2.5,2.5,2.0,1.25,1.25,1.7189130663218954,1.7189130663218954,5.11a,110,,Oregon
30100,Steppin' Out,107724795,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",5,8.001670147737617,3.4,3.3333333333333335,3.0,2.72,2.666666666666667,2.975088708079111,2.916753635371678,5.11a,110,,Oregon
30101,Mojo Rising,107302512,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",25,40.00835073868809,3.44,3.392857142857143,3.0,3.3024,3.257142857142857,3.3540179503407144,3.3080534186292345,5.11a,110,,Oregon
30102,Mantle with Care,107722504,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",1,1.6003340295475235,1.0,1.0,1.0,0.0,0.0,0.37513045305751647,0.37513045305751647,5.11a,110,,Oregon
30103,Junior Birdman,107805862,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",1,1.6003340295475235,3.0,3.0,3.0,0.0,0.0,1.1253913591725495,1.1253913591725495,5.11a,110,,Oregon
30104,Initiation,107313544,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",12,19.20400835457028,3.0,3.0714285714285716,3.0,2.75,2.8154761904761907,2.843782613264379,2.911491723104007,5.11a,110,,Oregon
30105,Gome Boy,107721144,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",1,1.6003340295475235,1.0,1.0,1.0,0.0,0.0,0.37513045305751647,0.37513045305751647,5.11a,110,,Oregon
30106,Feat Petite,107722383,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",23,26.84806504628616,1.9130434782608696,1.9411764705882353,2.0,1.8298676748582232,1.856777493606138,1.8417890517328208,1.8688741848465387,5.7,73,,Oregon
30107,Exterminailer,107722375,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",6,7.003843055552911,1.3333333333333333,1.25,1.0,1.1111111111111112,1.0416666666666667,1.142961658417486,1.0715265547663932,5.7,73,,Oregon
30108,Blue Suede Shoes,107724741,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",9,10.505764583329366,2.111111111111111,2.0,2.0,1.876543209876543,1.7777777777777777,1.9101632320332724,1.8096283250841527,5.7,73,,Oregon
30109,Triple Arthrodesis,107724712,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",1,1.425421106559043,1.0,1.0,1.0,0.0,0.0,0.29845293057713074,0.29845293057713074,5.9,93,,Oregon
30110,Shafted,107722390,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",1,1.425421106559043,1.0,1.0,1.0,0.0,0.0,0.29845293057713074,0.29845293057713074,5.9,93,,Oregon
30111,Sfinks Crack,107722447,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",10,14.254211065590429,2.5,2.5,2.0,2.25,2.25,2.3246132326442828,2.3246132326442828,5.9,93,,Oregon
30112,Red,107724708,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",1,1.425421106559043,1.0,1.0,1.0,0.0,0.0,0.29845293057713074,0.29845293057713074,5.9,93,,Oregon
30113,Marley's Route,107952641,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",4,5.701684426236172,2.5,2.5,1.0,1.875,1.875,2.0615330816107065,2.0615330816107065,5.9,93,,Oregon
30114,Indian Summer,107952646,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",2,2.850842213118086,1.0,1.0,1.0,0.5,0.5,0.6492264652885653,0.6492264652885653,5.9,93,,Oregon
30115,The Diving Board,107721246,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",1,1.425421106559043,2.0,2.0,2.0,0.0,0.0,0.5969058611542615,0.5969058611542615,5.9,93,,Oregon
30116,Clavical Crack,107722429,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",1,1.425421106559043,1.0,1.0,1.0,0.0,0.0,0.29845293057713074,0.29845293057713074,5.9,93,,Oregon
30117,Welcome to Spring Mountain,107721219,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",11,12.12569261215712,2.272727272727273,2.1875,2.0,2.066115702479339,1.9886363636363635,2.085296554712151,2.007097933910445,5.8,83,,Oregon
30118,Worth the Walk,107984566,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",8,8.81868553611427,1.625,1.3,1.0,1.421875,1.1375,1.4407321753513829,1.1525857402811064,5.8,83,,Oregon
30119,Summertime Arete,107804402,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",7,7.716349844099986,2.5714285714285716,2.625,3.0,2.2040816326530615,2.25,2.2381844050310726,2.2848132468025533,5.8,83,,Oregon
30120,Passing Lane,107721181,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",7,7.716349844099986,1.7142857142857142,1.6666666666666667,1.0,1.469387755102041,1.4285714285714288,1.4921229366873816,1.4506750773349544,5.8,83,,Oregon
30121,Geophagy,107724746,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",12,13.228028304171405,1.9166666666666667,1.9285714285714286,2.0,1.7569444444444444,1.7678571428571428,1.7717723088233097,1.7827771057725228,5.8,83,,Oregon
30122,Clean Sweep,107984563,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",18,19.842042456257108,2.4444444444444446,2.5,3.0,2.308641975308642,2.361111111111111,2.3212492416404307,2.374004906223168,5.8,83,,Oregon
30123,Chunky Monkey,107766565,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",18,19.842042456257108,2.5,2.5,2.0,2.361111111111111,2.361111111111111,2.374004906223168,2.374004906223168,5.8,83,,Oregon
30124,Aloha Direct,107722455,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",25,27.55839230035709,1.96,1.975,2.0,1.8816,1.896,1.8888782894648537,1.903333990659738,5.8,83,,Oregon
30125,Triple Threat,107722432,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",4,5.266987126309646,1.25,1.1666666666666667,1.0,0.9375,0.875,1.012672668449102,0.9451611572191622,5.10b,102,,Oregon
30126,Skinny Hippie,107303734,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",31,40.81915022889975,2.6451612903225805,2.6944444444444446,3.0,2.5598335067637876,2.6075268817204305,2.5803593217492655,2.6284351221206106,5.10b,102,,Oregon
30127,Plumber Boy,107984533,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",6,7.900480689464469,2.3333333333333335,2.5,3.0,1.9444444444444446,2.0833333333333335,2.0379926540699937,2.183563557932136,5.10b,102,,Oregon
30128,The Last Dance,107984525,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",3,3.9502403447322343,2.6666666666666665,2.75,3.0,1.777777777777778,1.8333333333333335,1.9916022569218905,2.0538398274506995,5.10b,102,,Oregon
30129,Eaten Alive,107722426,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",3,3.9502403447322343,2.0,2.0,2.0,1.3333333333333335,1.3333333333333335,1.493701692691418,1.493701692691418,5.10b,102,,Oregon
30130,Doc Holiday,107801224,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",4,5.266987126309646,2.0,2.0,2.0,1.5,1.5,1.6202762695185635,1.6202762695185635,5.10b,102,,Oregon
30131,Breathe the Air,107724700,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",3,3.9502403447322343,2.3333333333333335,2.75,3.0,1.5555555555555558,1.8333333333333335,1.7426519748066545,2.0538398274506995,5.10b,102,,Oregon
30132,Betaflash,107952623,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",1,1.3167467815774114,2.0,2.0,2.0,0.0,0.0,0.48110507807425384,0.48110507807425384,5.10b,102,,Oregon
30133,Black out,107313158,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",17,34.318972464370745,3.2941176470588234,3.25,3.0,3.1003460207612457,3.0588235294117645,3.1981323243490976,3.1553001950051365,5.11a/b,111,,Oregon
30134,DVT,117400346,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",2,6.158766933607412,3.5,3.5,3.0,1.75,1.75,2.9317044243221715,2.9317044243221715,5.12a/b,121,,Oregon
30135,Frogger,117400337,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",1,2.8179737882255047,2.0,2.0,2.0,0.0,0.0,1.2902701904621292,1.2902701904621292,5.11b/c,113,,Oregon
30136,M.T.P.,107805852,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",1,1.9301275106966789,2.0,2.0,2.0,0.0,0.0,0.9637990293822087,0.9637990293822087,5.10b/c,103,,Oregon
30137,Final Exam,107984529,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",1,3.543745055339418,4.0,4.0,4.0,0.0,0.0,2.8712506296204534,2.8712506296204534,5.12c,124,,Oregon
30138,Fire Down Below,107722369,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",3,11.377435670931526,2.3333333333333335,2.25,2.0,1.5555555555555558,1.5000000000000002,2.1282490418620297,2.052240147509814,5.11c/d,115,,Oregon
30139,Epiphany roof,107302791,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",21,31.360238555897116,2.857142857142857,2.923076923076923,3.0,2.7210884353741496,2.7838827838827838,2.766035678476144,2.829867271056363,5.10a/b,101,,Oregon
30140,Flaked out,107303725,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",32,34.33542531407383,2.8125,2.875,3.0,2.724609375,2.78515625,2.7305875153205927,2.7912672378832726,5.9+,95,,Oregon
30141,Arthritis,106735080,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",6,10.444245384768866,2.6666666666666665,2.75,3.0,2.2222222222222223,2.291666666666667,2.41134265153432,2.486697109394768,5.11a,110,,Oregon
30142,Dawg Daze,107303888,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",7,11.243822458210008,2.7142857142857144,2.75,2.0,2.3265306122448983,2.357142857142857,2.4728833153796557,2.505421253739914,5.10a/b,101,,Oregon
30143,TBA,107788026,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",6,13.702330708204615,2.6666666666666665,2.5,2.0,2.2222222222222223,2.0833333333333335,2.472052573381797,2.3175492875454347,5.10c/d,105,,Oregon
30144,Van Golden Brown,107740500,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",5,9.00453320584923,2.8,2.875,3.0,2.2399999999999998,2.3000000000000003,2.4890455134108276,2.555716375377189,5.10d,106,,Oregon
30145,Moving to Manhatten,107721336,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",1,1.8009066411698458,2.0,2.0,2.0,0.0,0.0,0.8894482621815278,0.8894482621815278,5.10d,106,,Oregon
30146,Hospital Corner,107804377,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",1,1.8009066411698458,3.0,3.0,3.0,0.0,0.0,1.3341723932722918,1.3341723932722918,5.10d,106,,Oregon
30147,Hawaiian Slab,107722451,sport,106735075,Spring Mountain,"[-118.23642, 45.45813]",20,35.518613447306144,1.75,1.8333333333333333,2.0,1.6624999999999999,1.7416666666666665,1.7007300586889118,1.7817172043407647,5.5,53,,Oregon
30148,Mud Crack,107168795,trad,106735075,Spring Mountain,"[-118.23642, 45.45813]",3,9.005186886538578,2.6666666666666665,2.75,3.0,1.777777777777778,1.8333333333333335,2.3705410337102935,2.4446204410137407,5.12a/b,121,,Oregon
30149,Bulo Dancing,114804714,trad,105980894,Bulo Point,"[-121.47449, 45.37316]",3,3.5956548704519227,3.0,3.0,3.0,2.0,2.0,2.165659634173137,2.165659634173137,5.7,73,,Oregon
30150,Nook and Cranny,106980571,trad,105980894,Bulo Point,"[-121.47449, 45.37316]",25,33.76630858003093,2.68,2.7333333333333334,3.0,2.5728,2.624,2.6006309450839726,2.6523847947373853,5.8,83,,Oregon
30151,Scene of the Crime,106959179,trad,105980894,Bulo Point,"[-121.47449, 45.37316]",17,24.964228118491295,2.764705882352941,2.8125,3.0,2.602076124567474,2.6470588235294117,2.6539591823456177,2.6998387958702095,5.10b,102,,Oregon
30152,Drawin' A Blank,108246710,sport,105980894,Bulo Point,"[-121.47449, 45.37316]",1,2.0274928349620307,2.0,2.0,2.0,0.0,0.0,1.0135600158421993,1.0135600158421993,5.12a,120,,Oregon
30153,Jet Stream,106192676,sport,105980894,Bulo Point,"[-121.47449, 45.37316]",50,56.79590614338915,3.08,3.0588235294117645,3.0,3.0184,2.9976470588235293,3.025770739316596,3.0049671207880633,5.10a,100,,Oregon
30154,For The Love of God Alice Shut the Bathroom Door,106960635,sport,105980894,Bulo Point,"[-121.47449, 45.37316]",25,28.397953071694577,1.88,1.9166666666666667,2.0,1.8047999999999997,1.84,1.8137980453994806,1.8491735391927333,5.10a,100,,Oregon
30155,Return of Yoda,106959172,sport,105980894,Bulo Point,"[-121.47449, 45.37316]",33,46.806516931062696,2.515151515151515,2.5833333333333335,3.0,2.438934802571166,2.505050505050505,2.4614164440532775,2.528141588620987,5.10c,104,,Oregon
30156,Unknown Wide Crack,119059639,trad,105980894,Bulo Point,"[-121.47449, 45.37316]",1,1.1781945294513623,2.0,2.0,2.0,0.0,0.0,0.3024874500721715,0.3024874500721715,5.6,63,,Oregon
30157,Plumber's Crack,106980563,trad,105980894,Bulo Point,"[-121.47449, 45.37316]",32,37.70222494244359,1.84375,1.9,2.0,1.7861328125,1.840625,1.7948470505636025,1.8496050961740176,5.6,63,,Oregon
30158,Black Market Organ Donor,106215426,sport,105980894,Bulo Point,"[-121.47449, 45.37316]",16,19.297184044633546,2.125,2.0714285714285716,2.0,1.9921875,1.9419642857142858,2.0148803061065816,1.9640850042719622,5.9,93,,Oregon
30159,Slice of Pie,118984596,trad,105980894,Bulo Point,"[-121.47449, 45.37316]",2,2.850842213118086,2.0,2.0,1.0,1.0,1.0,1.2984529305771306,1.2984529305771306,5.9,93,,Oregon
30160,Raiders of the Lost Rock,110656240,trad,105980894,Bulo Point,"[-121.47449, 45.37316]",14,19.955895491826602,1.9285714285714286,1.9,1.0,1.7908163265306123,1.7642857142857142,1.8319297404366457,1.8047900405783248,5.9,93,,Oregon
30161,Flying Meatball,108342716,trad,105980894,Bulo Point,"[-121.47449, 45.37316]",6,8.552526639354259,2.3333333333333335,2.25,2.0,1.9444444444444446,1.875,2.0605094730022175,1.986919848966424,5.9,93,,Oregon
30162,DaKine,106192685,trad,105980894,Bulo Point,"[-121.47449, 45.37316]",18,25.657579918062773,2.8333333333333335,2.9285714285714284,3.0,2.675925925925926,2.765873015873016,2.7229046279612152,2.8144308339431046,5.9,93,,Oregon
30163,Silence of the Cams,106959155,sport,105980894,Bulo Point,"[-121.47449, 45.37316]",28,30.865399376399942,2.25,2.2333333333333334,2.0,2.169642857142857,2.1535714285714285,2.1771028386005473,2.1609761509072096,5.8,83,,Oregon
30164,Nuke the Gay Whales for Jesus,114804683,sport,105980894,Bulo Point,"[-121.47449, 45.37316]",3,3.307007076042851,2.0,2.0,2.0,1.3333333333333335,1.3333333333333335,1.3952235498712056,1.3952235498712056,5.8,83,,Oregon
30165,Jet Wind,106980580,sport,105980894,Bulo Point,"[-121.47449, 45.37316]",56,61.730798752799885,3.142857142857143,3.1285714285714286,3.0,3.086734693877551,3.072704081632653,3.091944839657525,3.077890544931809,5.8,83,,Oregon
30166,Barking Spider,110953913,sport,105980894,Bulo Point,"[-121.47449, 45.37316]",6,6.614014152085702,1.8333333333333333,1.8333333333333333,2.0,1.5277777777777777,1.5277777777777777,1.5561441270243024,1.5561441270243024,5.8,83,,Oregon
30167,Atomic Dust Buster,107039391,sport,105980894,Bulo Point,"[-121.47449, 45.37316]",9,11.850721034196702,2.0,2.0,2.0,1.7777777777777777,1.7777777777777777,1.831233897563806,1.831233897563806,5.10b,102,,Oregon
30168,Don't Call Me Ishmael,106015225,sport,105980894,Bulo Point,"[-121.47449, 45.37316]",18,36.337735550510196,2.388888888888889,2.388888888888889,2.0,2.256172839506173,2.256172839506173,2.323147618754753,2.323147618754753,5.11a/b,111,,Oregon
30169,I Am Not The Man,108246729,sport,105980894,Bulo Point,"[-121.47449, 45.37316]",4,26.225775978407558,2.25,2.1666666666666665,2.0,1.6875,1.625,2.164206542378289,2.0840507445124263,5.12c/d,125,,Oregon
30170,Separated at Birth,106960640,sport,105980894,Bulo Point,"[-121.47449, 45.37316]",6,8.960068158827747,2.0,2.0,2.0,1.6666666666666667,1.6666666666666667,1.7767874122665535,1.7767874122665535,5.10a/b,101,,Oregon
30171,Inversion Excursion,106959166,sport,105980894,Bulo Point,"[-121.47449, 45.37316]",12,12.0,2.1666666666666665,2.125,2.0,1.986111111111111,1.9479166666666665,1.986111111111111,1.9479166666666665,5.8/9,91,,Oregon
30172,Ramp Route,106030236,trad,106030226,Lee's Peak,"[-118.23778, 44.9429]",3,3.5956548704519227,2.6666666666666665,2.25,2.0,1.777777777777778,1.5000000000000002,1.925030785931677,1.6242447256298527,5.7,73,,Oregon
30173,Left of the Ramp,106030247,trad,106030226,Lee's Peak,"[-118.23778, 44.9429]",1,1.3506523432012372,1.0,1.0,1.0,0.0,0.0,0.2596170250370584,0.2596170250370584,5.8,83,,Oregon
30174,Slab Route,106030268,trad,106030265,Lake's Lookout,"[-118.24246, 44.94345]",2,2.3971032469679483,1.5,1.5,1.0,0.75,0.75,0.8742447256298524,0.8742447256298524,5.7,73,,Oregon
30175,Pesky Rodent,106012828,trad,106008568,Upper or Main Wall,"[-117.79186, 45.21019]",1,1.1985516234839741,1.0,1.0,1.0,0.0,0.0,0.16565963417313667,0.16565963417313667,5.7,73,,Oregon
30176,Classic Crack,106012790,trad,106008568,Upper or Main Wall,"[-117.79186, 45.21019]",1,1.1985516234839741,2.0,2.0,2.0,0.0,0.0,0.33131926834627334,0.33131926834627334,5.7,73,,Oregon
30177,Can't Dance,106012915,trad,106008568,Upper or Main Wall,"[-117.79186, 45.21019]",1,1.1985516234839741,1.0,1.0,1.0,0.0,0.0,0.16565963417313667,0.16565963417313667,5.7,73,,Oregon
30178,Afternoon Delight,106012839,trad,106008568,Upper or Main Wall,"[-117.79186, 45.21019]",1,1.1985516234839741,1.0,1.0,1.0,0.0,0.0,0.16565963417313667,0.16565963417313667,5.7,73,,Oregon
30179,Sausalito,106012803,trad,106008568,Upper or Main Wall,"[-117.79186, 45.21019]",1,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.7/8,75,,Oregon
30180,Spacy Face,106012808,trad,106008568,Upper or Main Wall,"[-117.79186, 45.21019]",1,1.3506523432012372,1.0,1.0,1.0,0.0,0.0,0.2596170250370584,0.2596170250370584,5.8,83,,Oregon
30181,Dusty Devil,106012813,trad,106008568,Upper or Main Wall,"[-117.79186, 45.21019]",1,1.3506523432012372,2.0,2.0,2.0,0.0,0.0,0.5192340500741168,0.5192340500741168,5.8,83,,Oregon
30182,Chimney Face Left,106012907,trad,106008568,Upper or Main Wall,"[-117.79186, 45.21019]",1,1.4684840069700762,1.0,1.0,1.0,0.0,0.0,0.3190256105932672,0.3190256105932672,5.10b,102,,Oregon
30183,Wasp Route,106012890,trad,106008568,Upper or Main Wall,"[-117.79186, 45.21019]",1,2.2646236366887185,2.0,2.0,2.0,0.0,0.0,1.1168510442095558,1.1168510442095558,5.11b,112,,Oregon
30184,Chimney Face,106012903,trad,106008568,Upper or Main Wall,"[-117.79186, 45.21019]",1,2.2646236366887185,1.0,1.0,1.0,0.0,0.0,0.5584255221047779,0.5584255221047779,5.11b,112,,Oregon
